date,state,cases_diff,deaths_diff
2020-09-01,PE,33427.0,2115
2020-09-01,PB,57717.0,1568
2020-09-01,PA,38858.0,799
2020-09-01,MT,42955.0,1178
2020-09-01,MS,29262.0,498
2020-09-01,MG,103060.0,2686
2020-09-01,MA,89429.0,2234
2020-09-01,GO,55313.0,1128
2020-09-01,ES,40783.0,1089
2020-09-01,CE,38316.0,772
2020-09-01,BA,75006.0,1137
2020-09-01,AP,11333.0,82
2020-09-01,AM,19180.0,283
2020-09-01,AL,28472.0,583
2020-09-01,AC,18436.0,518
2020-09-02,TO,12819.0,188
2020-09-02,SP,460689.0,18070
2020-09-02,SE,19635.0,598
2020-09-02,SC,51196.0,588
2020-09-02,RS,76661.0,2140
2020-09-02,RR,35042.0,479
2020-09-02,RO,38367.0,823
2020-09-02,RN,13635.0,459
2020-09-02,RJ,166765.0,13841
2020-09-02,PR,39604.0,928
2020-09-02,PI,24944.0,410
2020-09-02,PE,33833.0,2132
2020-09-02,PB,58067.0,1583
2020-09-02,PA,39154.0,806
2020-09-02,MT,43535.0,1194
2020-09-02,MS,29768.0,505
2020-09-02,MG,104745.0,2748
2020-09-02,MA,90487.0,2236
2020-09-02,GO,56150.0,1157
2020-09-02,ES,41070.0,1095
2020-09-02,CE,38798.0,777
2020-09-02,BA,75957.0,1153
2020-09-02,AP,11438.0,82
2020-09-02,AM,19336.0,287
2020-09-02,AL,28592.0,584
2020-09-02,AC,18552.0,518
2020-09-03,TO,13077.0,192
2020-09-03,SP,466177.0,18173
2020-09-03,SE,19739.0,602
2020-09-03,SC,51728.0,598
2020-09-03,RS,78622.0,2163
2020-09-03,RR,35283.0,480
2020-09-03,RO,38451.0,823
2020-09-03,RN,13760.0,462
2020-09-03,RJ,168029.0,13904
2020-09-03,PR,40234.0,943
2020-09-03,PI,25225.0,413
2020-09-03,PE,33920.0,2072
2020-09-03,PB,58530.0,1591
2020-09-03,PA,39515.0,808
2020-09-03,MT,44025.0,1208
2020-09-03,MS,30284.0,511
2020-09-03,MG,106168.0,2794
2020-09-03,MA,91100.0,2238
2020-09-03,GO,56792.0,1185
2020-09-03,ES,41448.0,1099
2020-09-03,CE,39080.0,777
2020-09-03,BA,77104.0,1167
2020-09-03,AP,11513.0,82
2020-09-03,AM,19424.0,287
2020-09-03,AL,28696.0,586
2020-09-03,AC,18616.0,522
2020-09-04,TO,13418.0,201
2020-09-04,SP,469279.0,18287
2020-09-04,SE,19772.0,603
2020-09-04,SC,52492.0,607
2020-09-04,RS,80174.0,2202
2020-09-04,RR,35525.0,482
2020-09-04,RO,38833.0,826
2020-09-04,RN,13857.0,464
2020-09-04,RJ,169401.0,13968
2020-09-04,PR,40722.0,954
2020-09-04,PI,25435.0,416
2020-09-04,PE,34178.0,2077
2020-09-04,PB,58906.0,1598
2020-09-04,PA,39821.0,809
2020-09-04,MT,44565.0,1218
2020-09-04,MS,30729.0,521
2020-09-04,MG,107346.0,2857
2020-09-04,MA,91780.0,2239
2020-09-04,GO,58804.0,1200
2020-09-04,ES,41841.0,1103
2020-09-04,CE,40944.0,783
2020-09-04,BA,77961.0,1173
2020-09-04,AP,11613.0,82
2020-09-04,AM,19549.0,288
2020-09-04,AL,28861.0,588
2020-09-04,AC,18683.0,523
2020-09-05,TO,13685.0,202
2020-09-05,SP,472673.0,18394
2020-09-05,SE,19852.0,604
2020-09-05,SC,53028.0,616
2020-09-05,RS,84981.0,2237
2020-09-05,RR,35783.0,482
2020-09-05,RO,39139.0,832
2020-09-05,RN,13948.0,464
2020-09-05,RJ,169649.0,14017
2020-09-05,PR,41305.0,965
2020-09-05,PI,25665.0,422
2020-09-05,PE,34450.0,2082
2020-09-05,PB,59259.0,1606
2020-09-05,PA,40161.0,809
2020-09-05,MT,45221.0,1228
2020-09-05,MS,31251.0,529
2020-09-05,MG,109185.0,2857
2020-09-05,MA,92117.0,2242
2020-09-05,GO,59222.0,1212
2020-09-05,ES,42018.0,1106
2020-09-05,CE,39689.0,785
2020-09-05,BA,78627.0,1179
2020-09-05,AP,11633.0,82
2020-09-05,AM,19616.0,289
2020-09-05,AL,29019.0,590
2020-09-05,AC,18796.0,524
2020-09-06,TO,13748.0,203
2020-09-06,SP,473789.0,18419
2020-09-06,SE,19895.0,607
2020-09-06,SC,53163.0,618
2020-09-06,RS,85226.0,2248
2020-09-06,RR,35935.0,482
2020-09-06,RO,39304.0,834
2020-09-06,RN,13978.0,464
2020-09-06,RJ,169933.0,14045
2020-09-06,PR,41653.0,969
2020-09-06,PI,25742.0,425
2020-09-06,PE,34506.0,2090
2020-09-06,PB,59344.0,1613
2020-09-06,PA,40188.0,813
2020-09-06,MT,44993.0,1233
2020-09-06,MS,31273.0,539
2020-09-06,MG,110176.0,2920
2020-09-06,MA,92291.0,2245
2020-09-06,GO,59267.0,1215
2020-09-06,ES,42169.0,1113
2020-09-06,CE,39748.0,785
2020-09-06,BA,79110.0,1185
2020-09-06,AP,11639.0,82
2020-09-06,AM,19619.0,289
2020-09-06,AL,29100.0,593
2020-09-06,AC,18830.0,524
2020-09-07,TO,13802.0,204
2020-09-07,SP,474523.0,18434
2020-09-07,SE,19915.0,607
2020-09-07,SC,53230.0,621
2020-09-07,RS,85248.0,2258
2020-09-07,RR,36051.0,482
2020-09-07,RO,39403.0,835
2020-09-07,RN,14002.0,465
2020-09-07,RJ,170130.0,14068
2020-09-07,PR,41830.0,978
2020-09-07,PI,25812.0,428
2020-09-07,PE,34578.0,2094
2020-09-07,PB,59365.0,1616
2020-09-07,PA,40234.0,816
2020-09-07,MT,45196.0,1245
2020-09-07,MS,31709.0,542
2020-09-07,MG,110570.0,2924
2020-09-07,MA,92440.0,2250
2020-09-07,GO,59266.0,1223
2020-09-07,ES,42277.0,1117
2020-09-07,CE,39771.0,785
2020-09-07,BA,79381.0,1205
2020-09-07,AP,11681.0,82
2020-09-07,AM,19625.0,289
2020-09-07,AL,29113.0,596
2020-09-07,AC,18846.0,524
2020-09-08,TO,13870.0,206
2020-09-08,SP,475280.0,18466
2020-09-08,SE,19946.0,612
2020-09-08,SC,53440.0,627
2020-09-08,RS,85639.0,2287
2020-09-08,RR,36095.0,482
2020-09-08,RO,39601.0,839
2020-09-08,RN,14004.0,465
2020-09-08,RJ,170394.0,14110
2020-09-08,PR,42167.0,986
2020-09-08,PI,25911.0,431
2020-09-08,PE,34602.0,2104
2020-09-08,PB,59436.0,1626
2020-09-08,PA,40256.0,816
2020-09-08,MT,45791.0,1259
2020-09-08,MS,31866.0,553
2020-09-08,MG,110683.0,2930
2020-09-08,MA,92972.0,2253
2020-09-08,GO,59752.0,1226
2020-09-08,ES,42660.0,1124
2020-09-08,CE,39787.0,786
2020-09-08,BA,79660.0,1213
2020-09-08,AP,11744.0,82
2020-09-08,AM,19739.0,290
2020-09-08,AL,29128.0,597
2020-09-08,AC,18866.0,530
2020-09-09,TO,13998.0,207
2020-09-09,SP,479014.0,18675
2020-09-09,SE,20004.0,617
2020-09-09,SC,54075.0,628
2020-09-09,RS,86946.0,2335
2020-09-09,RR,36248.0,486
2020-09-09,RO,39914.0,847
2020-09-09,RN,14099.0,467
2020-09-09,RJ,170779.0,14210
2020-09-09,PR,42488.0,997
2020-09-09,PI,26253.0,436
2020-09-09,PE,34887.0,2113
2020-09-09,PB,59842.0,1636
2020-09-09,PA,40662.0,818
2020-09-09,MT,46466.0,1272
2020-09-09,MS,32496.0,569
2020-09-09,MG,111788.0,2950
2020-09-09,MA,93476.0,2254
2020-09-09,GO,61342.0,1230
2020-09-09,ES,42931.0,1126
2020-09-09,CE,40097.0,790
2020-09-09,BA,80319.0,1222
2020-09-09,AP,11804.0,82
2020-09-09,AM,19855.0,290
2020-09-09,AL,29246.0,599
2020-09-09,AC,18967.0,530
2020-09-10,TO,14263.0,212
2020-09-10,SP,482610.0,18835
2020-09-10,SE,20096.0,625
2020-09-10,SC,54392.0,631
2020-09-10,RS,89330.0,2362
2020-09-10,RR,36518.0,491
2020-09-10,RO,40121.0,856
2020-09-10,RN,14236.0,469
2020-09-10,RJ,171605.0,14292
2020-09-10,PR,43044.0,1016
2020-09-10,PI,26541.0,438
2020-09-10,PE,35154.0,2119
2020-09-10,PB,60273.0,1645
2020-09-10,PA,41003.0,821
2020-09-10,MT,47143.0,1286
2020-09-10,MS,32950.0,584
2020-09-10,MG,113395.0,2989
2020-09-10,MA,93909.0,2257
2020-09-10,GO,63172.0,1260
2020-09-10,ES,43278.0,1136
2020-09-10,CE,40408.0,799
2020-09-10,BA,80974.0,1237
2020-09-10,AP,11881.0,82
2020-09-10,AM,19941.0,291
2020-09-10,AL,29348.0,601
2020-09-10,AC,19073.0,534
2020-09-11,TO,14533.0,216
2020-09-11,SP,486247.0,18983
2020-09-11,SE,20169.0,625
2020-09-11,SC,54972.0,636
2020-09-11,RS,90436.0,2403
2020-09-11,RR,36712.0,493
2020-09-11,RO,40370.0,866
2020-09-11,RN,14353.0,472
2020-09-11,RJ,174759.0,14287
2020-09-11,PR,43856.0,1034
2020-09-11,PI,26775.0,443
2020-09-11,PE,35439.0,2127
2020-09-11,PB,60550.0,1652
2020-09-11,PA,41299.0,823
2020-09-11,MT,47950.0,1295
2020-09-11,MS,34763.0,589
2020-09-11,MG,114872.0,3037
2020-09-11,MA,94458.0,2259
2020-09-11,GO,64955.0,1279
2020-09-11,ES,43506.0,1145
2020-09-11,CE,40618.0,804
2020-09-11,BA,81744.0,1248
2020-09-11,AP,11915.0,82
2020-09-11,AM,20099.0,291
2020-09-11,AL,29308.0,603
2020-09-11,AC,19158.0,535
2020-09-12,TO,14766.0,219
2020-09-12,SP,489736.0,19090
2020-09-12,SE,20216.0,627
2020-09-12,SC,55384.0,642
2020-09-12,RS,92122.0,2428
2020-09-12,RR,36896.0,493
2020-09-12,RO,40598.0,872
2020-09-12,RN,14390.0,473
2020-09-12,RJ,174963.0,14369
2020-09-12,PR,44513.0,1039
2020-09-12,PI,27015.0,446
2020-09-12,PE,35675.0,2133
2020-09-12,PB,61003.0,1659
2020-09-12,PA,41548.0,824
2020-09-12,MT,48275.0,1307
2020-09-12,MS,35065.0,599
2020-09-12,MG,117269.0,3081
2020-09-12,MA,94725.0,2261
2020-09-12,GO,65593.0,1301
2020-09-12,ES,43693.0,1149
2020-09-12,CE,40939.0,806
2020-09-12,BA,82390.0,1270
2020-09-12,AP,11922.0,82
2020-09-12,AM,20111.0,291
2020-09-12,AL,29385.0,605
2020-09-12,AC,19270.0,536
2020-09-13,TO,14850.0,223
2020-09-13,SP,490567.0,19115
2020-09-13,SE,20225.0,627
2020-09-13,SC,55598.0,647
2020-09-13,RS,92550.0,2438
2020-09-13,RR,37022.0,493
2020-09-13,RO,40691.0,873
2020-09-13,RN,14480.0,473
2020-09-13,RJ,176033.0,14374
2020-09-13,PR,44873.0,1050
2020-09-13,PI,27115.0,447
2020-09-13,PE,35707.0,2140
2020-09-13,PB,61201.0,1665
2020-09-13,PA,41554.0,830
2020-09-13,MT,48395.0,1315
2020-09-13,MS,35282.0,606
2020-09-13,MG,118052.0,3124
2020-09-13,MA,94817.0,2267
2020-09-13,GO,65953.0,1303
2020-09-13,ES,43754.0,1152
2020-09-13,CE,41034.0,806
2020-09-13,BA,82792.0,1281
2020-09-13,AP,11925.0,82
2020-09-13,AM,20118.0,292
2020-09-13,AL,29482.0,607
2020-09-13,AC,19280.0,539
2020-09-14,TO,14866.0,225
2020-09-14,SP,491045.0,19137
2020-09-14,SE,20302.0,630
2020-09-14,SC,55799.0,649
2020-09-14,RS,93406.0,2453
2020-09-14,RR,37031.0,493
2020-09-14,RO,40871.0,878
2020-09-14,RN,14502.0,473
2020-09-14,RJ,176209.0,14385
2020-09-14,PR,45033.0,1062
2020-09-14,PI,27145.0,448
2020-09-14,PE,35736.0,2146
2020-09-14,PB,61254.0,1668
2020-09-14,PA,41557.0,832
2020-09-14,MT,48949.0,1326
2020-09-14,MS,35491.0,622
2020-09-14,MG,118814.0,3125
2020-09-14,MA,95087.0,2271
2020-09-14,GO,66746.0,1309
2020-09-14,ES,44004.0,1157
2020-09-14,CE,41088.0,806
2020-09-14,BA,83130.0,1296
2020-09-14,AP,11980.0,82
2020-09-14,AM,20201.0,293
2020-09-14,AL,29510.0,608
2020-09-14,AC,19287.0,539
2020-09-15,TO,15098.0,227
2020-09-15,SP,494605.0,19282
2020-09-15,SE,20370.0,634
2020-09-15,SC,56197.0,657
2020-09-15,RS,95005.0,2504
2020-09-15,RR,37228.0,494
2020-09-15,RO,41089.0,888
2020-09-15,RN,14559.0,474
2020-09-15,RJ,177469.0,14519
2020-09-15,PR,45332.0,1078
2020-09-15,PI,27311.0,451
2020-09-15,PE,36060.0,2150
2020-09-15,PB,61676.0,1673
2020-09-15,PA,41825.0,836
2020-09-15,MT,49586.0,1335
2020-09-15,MS,36104.0,633
2020-09-15,MG,119555.0,3143
2020-09-15,MA,95475.0,2276
2020-09-15,GO,68274.0,1334
2020-09-15,ES,44312.0,1163
2020-09-15,CE,41457.0,816
2020-09-15,BA,83891.0,1312
2020-09-15,AP,12028.0,82
2020-09-15,AM,20294.0,293
2020-09-15,AL,29596.0,609
2020-09-15,AC,19376.0,540
2020-09-16,TO,15339.0,230
2020-09-16,SP,498404.0,19421
2020-09-16,SE,20428.0,635
2020-09-16,SC,56636.0,664
2020-09-16,RS,96665.0,2526
2020-09-16,RR,37460.0,494
2020-09-16,RO,41314.0,894
2020-09-16,RN,14638.0,475
2020-09-16,RJ,178827.0,14651
2020-09-16,PR,45751.0,1097
2020-09-16,PI,27546.0,454
2020-09-16,PE,36256.0,2153
2020-09-16,PB,62035.0,1682
2020-09-16,PA,42072.0,840
2020-09-16,MT,50204.0,1347
2020-09-16,MS,36478.0,643
2020-09-16,MG,121047.0,3202
2020-09-16,MA,96035.0,2279
2020-09-16,GO,68916.0,1349
2020-09-16,ES,44601.0,1169
2020-09-16,CE,41788.0,819
2020-09-16,BA,84676.0,1326
2020-09-16,AP,12068.0,82
2020-09-16,AM,20356.0,296
2020-09-16,AL,29847.0,611
2020-09-16,AC,19457.0,541
2020-09-17,TO,15501.0,233
2020-09-17,SP,502086.0,19525
2020-09-17,SE,20519.0,635
2020-09-17,SC,57026.0,669
2020-09-17,RS,98348.0,2561
2020-09-17,RR,37629.0,494
2020-09-17,RO,41658.0,901
2020-09-17,RN,14739.0,474
2020-09-17,RJ,179449.0,14753
2020-09-17,PR,46418.0,1116
2020-09-17,PI,27743.0,457
2020-09-17,PE,36504.0,2159
2020-09-17,PB,62521.0,1690
2020-09-17,PA,42334.0,844
2020-09-17,MT,50760.0,1353
2020-09-17,MS,37000.0,649
2020-09-17,MG,122539.0,3232
2020-09-17,MA,96401.0,2282
2020-09-17,GO,69901.0,1370
2020-09-17,ES,44893.0,1175
2020-09-17,CE,41975.0,820
2020-09-17,BA,85346.0,1333
2020-09-17,AP,12108.0,82
2020-09-17,AM,20411.0,296
2020-09-17,AL,29866.0,615
2020-09-17,AC,19582.0,543
2020-09-18,TO,15726.0,236
2020-09-18,SP,505884.0,19616
2020-09-18,SE,20569.0,636
2020-09-18,SC,57374.0,677
2020-09-18,RS,99939.0,2584
2020-09-18,RR,37870.0,496
2020-09-18,RO,41840.0,904
2020-09-18,RN,14827.0,477
2020-09-18,RJ,181327.0,14851
2020-09-18,PR,47003.0,1132
2020-09-18,PI,28007.0,458
2020-09-18,PE,36834.0,2161
2020-09-18,PB,62854.0,1695
2020-09-18,PA,42555.0,851
2020-09-18,MT,51419.0,1361
2020-09-18,MS,37669.0,660
2020-09-18,MG,123905.0,3262
2020-09-18,MA,96993.0,2283
2020-09-18,GO,71192.0,1396
2020-09-18,ES,45188.0,1178
2020-09-18,CE,42258.0,828
2020-09-18,BA,86137.0,1344
2020-09-18,AP,12139.0,82
2020-09-18,AM,20471.0,296
2020-09-18,AL,29942.0,617
2020-09-18,AC,19698.0,544
2020-09-19,TO,15907.0,240
2020-09-19,SP,509186.0,19747
2020-09-19,SE,20607.0,637
2020-09-19,SC,57686.0,677
2020-09-19,RS,102011.0,2611
2020-09-19,RR,38181.0,496
2020-09-19,RO,41969.0,904
2020-09-19,RN,14918.0,479
2020-09-19,RJ,182208.0,14895
2020-09-19,PR,47446.0,1141
2020-09-19,PI,28233.0,462
2020-09-19,PE,37052.0,2167
2020-09-19,PB,63245.0,1702
2020-09-19,PA,42801.0,857
2020-09-19,MT,51661.0,1367
2020-09-19,MS,38035.0,668
2020-09-19,MG,125387.0,3300
2020-09-19,MA,97495.0,2289
2020-09-19,GO,72029.0,1405
2020-09-19,ES,45342.0,1181
2020-09-19,CE,42463.0,833
2020-09-19,BA,86957.0,1358
2020-09-19,AP,12149.0,82
2020-09-19,AM,20523.0,296
2020-09-19,AL,30146.0,620
2020-09-19,AC,19769.0,544
2020-09-20,TO,15944.0,240
2020-09-20,SP,510551.0,19760
2020-09-20,SE,20654.0,639
2020-09-20,SC,57787.0,678
2020-09-20,RS,102497.0,2619
2020-09-20,RR,38384.0,496
2020-09-20,RO,42090.0,907
2020-09-20,RN,14997.0,480
2020-09-20,RJ,182793.0,14933
2020-09-20,PR,47770.0,1148
2020-09-20,PI,28347.0,466
2020-09-20,PE,37064.0,2170
2020-09-20,PB,63329.0,1708
2020-09-20,PA,42811.0,859
2020-09-20,MT,51772.0,1375
2020-09-20,MS,38229.0,675
2020-09-20,MG,126070.0,3330
2020-09-20,MA,97748.0,2294
2020-09-20,GO,72469.0,1408
2020-09-20,ES,45588.0,1187
2020-09-20,CE,42496.0,833
2020-09-20,BA,87343.0,1369
2020-09-20,AP,12156.0,82
2020-09-20,AM,20533.0,296
2020-09-20,AL,30198.0,621
2020-09-20,AC,19785.0,545
2020-09-21,TO,15966.0,240
2020-09-21,SP,511282.0,19772
2020-09-21,SE,20721.0,644
2020-09-21,SC,57988.0,683
2020-09-21,RS,102961.0,2632
2020-09-21,RR,38404.0,496
2020-09-21,RO,42329.0,910
2020-09-21,RN,14999.0,480
2020-09-21,RJ,182913.0,14966
2020-09-21,PR,47909.0,1160
2020-09-21,PI,28390.0,466
2020-09-21,PE,37109.0,2170
2020-09-21,PB,63380.0,1716
2020-09-21,PA,42813.0,861
2020-09-21,MT,52330.0,1383
2020-09-21,MS,38282.0,679
2020-09-21,MG,126253.0,3330
2020-09-21,MA,97963.0,2299
2020-09-21,GO,73304.0,1409
2020-09-21,ES,45792.0,1188
2020-09-21,CE,42549.0,843
2020-09-21,BA,87554.0,1383
2020-09-21,AP,12196.0,82
2020-09-21,AM,20545.0,298
2020-09-21,AL,30279.0,621
2020-09-21,AC,19804.0,545
2020-09-22,TO,16190.0,243
2020-09-22,SP,514942.0,19916
2020-09-22,SE,20747.0,650
2020-09-22,SC,58320.0,691
2020-09-22,RS,104299.0,2673
2020-09-22,RR,38562.0,498
2020-09-22,RO,42640.0,916
2020-09-22,RN,15031.0,481
2020-09-22,RJ,183867.0,15037
2020-09-22,PR,48453.0,1166
2020-09-22,PI,28667.0,469
2020-09-22,PE,37263.0,2181
2020-09-22,PB,63650.0,1722
2020-09-22,PA,43062.0,862
2020-09-22,MT,52929.0,1395
2020-09-22,MS,38898.0,688
2020-09-22,MG,127054.0,3336
2020-09-22,MA,98596.0,2301
2020-09-22,GO,74105.0,1426
2020-09-22,ES,46028.0,1193
2020-09-22,CE,42743.0,850
2020-09-22,BA,88222.0,1395
2020-09-22,AP,12250.0,82
2020-09-22,AM,20684.0,298
2020-09-22,AL,30457.0,623
2020-09-22,AC,19897.0,547
2020-09-23,TO,16368.0,247
2020-09-23,SP,518028.0,20022
2020-09-23,SE,20801.0,653
2020-09-23,SC,58634.0,697
2020-09-23,RS,105485.0,2697
2020-09-23,RR,38881.0,498
2020-09-23,RO,42991.0,922
2020-09-23,RN,15092.0,482
2020-09-23,RJ,184910.0,15136
2020-09-23,PR,48734.0,1194
2020-09-23,PI,28892.0,473
2020-09-23,PE,37422.0,2191
2020-09-23,PB,63896.0,1729
2020-09-23,PA,43317.0,864
2020-09-23,MT,53482.0,1404
2020-09-23,MS,39288.0,694
2020-09-23,MG,128181.0,3397
2020-09-23,MA,99048.0,2305
2020-09-23,GO,75266.0,1434
2020-09-23,ES,46271.0,1197
2020-09-23,CE,42964.0,851
2020-09-23,BA,88865.0,1415
2020-09-23,AP,12313.0,82
2020-09-23,AM,20749.0,298
2020-09-23,AL,30643.0,626
2020-09-23,AC,19990.0,548
2020-09-24,TO,16543.0,252
2020-09-24,SP,521159.0,20093
2020-09-24,SE,20936.0,654
2020-09-24,SC,58922.0,700
2020-09-24,RS,106653.0,2711
2020-09-24,RR,39133.0,506
2020-09-24,RO,43104.0,925
2020-09-24,RN,15152.0,484
2020-09-24,RJ,186855.0,15240
2020-09-24,PR,49285.0,1202
2020-09-24,PI,29119.0,475
2020-09-24,PE,37594.0,2191
2020-09-24,PB,64175.0,1743
2020-09-24,PA,43533.0,867
2020-09-24,MT,53978.0,1409
2020-09-24,MS,39824.0,703
2020-09-24,MG,129306.0,3439
2020-09-24,MA,99293.0,2310
2020-09-24,GO,76472.0,1453
2020-09-24,ES,46486.0,1199
2020-09-24,CE,43233.0,853
2020-09-24,BA,89508.0,1431
2020-09-24,AP,12339.0,82
2020-09-24,AM,20814.0,298
2020-09-24,AL,30756.0,627
2020-09-24,AC,20067.0,549
2020-09-25,TO,16707.0,252
2020-09-25,SP,524327.0,20215
2020-09-25,SE,20970.0,658
2020-09-25,SC,59163.0,702
2020-09-25,RS,107797.0,2725
2020-09-25,RR,39346.0,506
2020-09-25,RO,43204.0,930
2020-09-25,RN,15247.0,485
2020-09-25,RJ,187768.0,15345
2020-09-25,PR,49666.0,1215
2020-09-25,PI,29314.0,477
2020-09-25,PE,37737.0,2193
2020-09-25,PB,64490.0,1754
2020-09-25,PA,43737.0,867
2020-09-25,MT,54404.0,1421
2020-09-25,MS,40313.0,716
2020-09-25,MG,131997.0,3472
2020-09-25,MA,99746.0,2314
2020-09-25,GO,77451.0,1480
2020-09-25,ES,46797.0,1205
2020-09-25,CE,43241.0,856
2020-09-25,BA,90169.0,1439
2020-09-25,AP,12373.0,82
2020-09-25,AM,20948.0,299
2020-09-25,AL,30826.0,628
2020-09-25,AC,20141.0,550
2020-09-26,TO,16895.0,258
2020-09-26,SP,526960.0,20309
2020-09-26,SE,21054.0,658
2020-09-26,SC,59486.0,704
2020-09-26,RS,108991.0,2754
2020-09-26,RR,39531.0,506
2020-09-26,RO,43326.0,933
2020-09-26,RN,15288.0,486
2020-09-26,RJ,187875.0,15406
2020-09-26,PR,50230.0,1224
2020-09-26,PI,29539.0,481
2020-09-26,PE,37874.0,2196
2020-09-26,PB,64826.0,1759
2020-09-26,PA,43979.0,880
2020-09-26,MT,54640.0,1429
2020-09-26,MS,40726.0,724
2020-09-26,MG,133043.0,3539
2020-09-26,MA,100045.0,2319
2020-09-26,GO,77963.0,1504
2020-09-26,ES,46909.0,1206
2020-09-26,CE,43594.0,866
2020-09-26,BA,90902.0,1450
2020-09-26,AP,12381.0,82
2020-09-26,AM,20979.0,299
2020-09-26,AL,30926.0,630
2020-09-26,AC,20252.0,552
2020-09-27,TO,16973.0,259
2020-09-27,SP,527474.0,20328
2020-09-27,SE,21098.0,659
2020-09-27,SC,59608.0,704
2020-09-27,RS,109282.0,2762
2020-09-27,RR,39734.0,506
2020-09-27,RO,43516.0,935
2020-09-27,RN,15347.0,488
